Sentence,Labels
"A asian male, short brown hair, a green suit and jeans, has a green ring.","{'race': 'asian', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'brown', 'hair_len': 'short', 'top': 'suit', 'top_color': 'green', 'bottom': 'jeans', 'bottom_color': 'NA', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'ring', 'accessory_color': 'green'}"
"The white person, short gray curly hair, a red dress and green pants, is wearing a pair of black gloves.","{'race': 'white', 'gender': 'NA', 'hair_style': 'curly', 'hair_color': 'gray', 'hair_len': 'short', 'top': 'dress', 'top_color': 'red', 'bottom': 'pants', 'bottom_color': 'green', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'gloves', 'accessory_color': 'black'}"
"The black woman with short brown hair, has dress, black trousers and sandals with the color yellow, who is wearing blue earrings.","{'race': 'black', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'brown', 'hair_len': 'short', 'top': 'dress', 'top_color': 'NA', 'bottom': 'trousers', 'bottom_color': 'black', 'footwear': 'sandals', 'footwear_color': 'yellow', 'accessory': 'earrings', 'accessory_color': 'blue'}"
"This male with long white hair, had a red T-shirt, trousers with the color white and sandals with the color black, who is wearing white earrings.","{'race': 'NA', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'white', 'hair_len': 'long', 'top': 'T-shirt', 'top_color': 'red', 'bottom': 'trousers', 'bottom_color': 'white', 'footwear': 'sandals', 'footwear_color': 'black', 'accessory': 'earrings', 'accessory_color': 'white'}"
The white woman has short white wavy hair. She had blue T-shirt and violet skirt. She carries a blue handbag.,"{'race': 'white', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'white', 'hair_len': 'short', 'top': 'T-shirt', 'top_color': 'blue', 'bottom': 'skirt', 'bottom_color': 'violet', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'handbag', 'accessory_color': 'blue'}"
"The black female has short blond straight hair. She in violet jumper, jeans with the color white and white boots. She is wear a white scarf.","{'race': 'black', 'gender': 'female', 'hair_style': 'straight', 'hair_color': 'blond', 'hair_len': 'short', 'top': 'jumper', 'top_color': 'violet', 'bottom': 'jeans', 'bottom_color': 'white', 'footwear': 'boots', 'footwear_color': 'white', 'accessory': 'scarf', 'accessory_color': 'white'}"
"This woman described as caucasian, with orange tanktop, yellow shorts and orange sneakers, that has short black straight hair. She is wearing a bracelet with the color violet.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'straight', 'hair_color': 'black', 'hair_len': 'short', 'top': 'tanktop', 'top_color': 'orange', 'bottom': 'shorts', 'bottom_color': 'yellow', 'footwear': 'sneakers', 'footwear_color': 'orange', 'accessory': 'bracelet', 'accessory_color': 'violet'}"
"A female described as caucasian, is wearing white slippers, that has short black wavy hair. She is wearing a pair of yellow glasses.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'black', 'hair_len': 'short', 'top': 'NA', 'top_color': 'NA', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'slippers', 'footwear_color': 'white', 'accessory': 'glasses', 'accessory_color': 'yellow'}"
"A male has long brown hair. He had a yellow tanktop, orange jeans and sandals with the color orange. He carries a orange handbag.","{'race': 'NA', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'brown', 'hair_len': 'long', 'top': 'tanktop', 'top_color': 'yellow', 'bottom': 'jeans', 'bottom_color': 'orange', 'footwear': 'sandals', 'footwear_color': 'orange', 'accessory': 'handbag', 'accessory_color': 'orange'}"
"The white male had a black tanktop and white shorts, has straight hair. The person also has black belt.","{'race': 'white', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'NA', 'hair_len': 'NA', 'top': 'tanktop', 'top_color': 'black', 'bottom': 'shorts', 'bottom_color': 'white', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'belt', 'accessory_color': 'black'}"
"A asian man wears a yellow shirt and white shoes, has gray hair. The person also has white belt.","{'race': 'asian', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'gray', 'hair_len': 'NA', 'top': 'shirt', 'top_color': 'yellow', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'shoes', 'footwear_color': 'white', 'accessory': 'belt', 'accessory_color': 'white'}"
"This woman with long hair, has yellow dress, violet trousers and violet sneakers.","{'race': 'NA', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'NA', 'hair_len': 'long', 'top': 'dress', 'top_color': 'yellow', 'bottom': 'trousers', 'bottom_color': 'violet', 'footwear': 'sneakers', 'footwear_color': 'violet', 'accessory': 'NA', 'accessory_color': 'NA'}"
"That person described as black, had a jumper and white shoes, that has wavy hair. The person is wearing a black hat.","{'race': 'black', 'gender': 'NA', 'hair_style': 'wavy', 'hair_color': 'NA', 'hair_len': 'NA', 'top': 'jumper', 'top_color': 'NA', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'shoes', 'footwear_color': 'white', 'accessory': 'hat', 'accessory_color': 'black'}"
"The person described as white, with yellow shirt, white pants and sneakers, that has long gray curly hair. The person is wearing a bracelet with the color blue.","{'race': 'white', 'gender': 'NA', 'hair_style': 'curly', 'hair_color': 'gray', 'hair_len': 'long', 'top': 'shirt', 'top_color': 'yellow', 'bottom': 'pants', 'bottom_color': 'white', 'footwear': 'sneakers', 'footwear_color': 'NA', 'accessory': 'bracelet', 'accessory_color': 'blue'}"
"That woman, long gray curly hair, a violet coat, white shorts and red shoes.","{'race': 'NA', 'gender': 'female', 'hair_style': 'curly', 'hair_color': 'gray', 'hair_len': 'long', 'top': 'coat', 'top_color': 'violet', 'bottom': 'shorts', 'bottom_color': 'white', 'footwear': 'shoes', 'footwear_color': 'red', 'accessory': 'NA', 'accessory_color': 'NA'}"
"The caucasian male has long black wavy hair. He with a jumper, green shorts and red sneakers. He is wearing a pair of yellow sunglasses.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'black', 'hair_len': 'long', 'top': 'jumper', 'top_color': 'NA', 'bottom': 'shorts', 'bottom_color': 'green', 'footwear': 'sneakers', 'footwear_color': 'red', 'accessory': 'sunglasses', 'accessory_color': 'yellow'}"
"The white person, long black hair, T-shirt with the color blue, is wearing a yellow bracelet.","{'race': 'white', 'gender': 'NA', 'hair_style': 'NA', 'hair_color': 'black', 'hair_len': 'long', 'top': 'T-shirt', 'top_color': 'blue', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'bracelet', 'accessory_color': 'yellow'}"
"The caucasian woman with middle white hair, wears tanktop and violet skirt, who is wear a violet scarf.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'white', 'hair_len': 'middle', 'top': 'tanktop', 'top_color': 'NA', 'bottom': 'skirt', 'bottom_color': 'violet', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'scarf', 'accessory_color': 'violet'}"
"The caucasian woman with short black hair, in a blue tanktop, blue skirt and slippers, who is wearing a red necklace.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'black', 'hair_len': 'short', 'top': 'tanktop', 'top_color': 'blue', 'bottom': 'skirt', 'bottom_color': 'blue', 'footwear': 'slippers', 'footwear_color': 'NA', 'accessory': 'necklace', 'accessory_color': 'red'}"
The caucasian man has short blond wavy hair. He had trousers and blue boots. He is wearing a pair of black glasses.,"{'race': 'caucasian', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'blond', 'hair_len': 'short', 'top': 'NA', 'top_color': 'NA', 'bottom': 'trousers', 'bottom_color': 'NA', 'footwear': 'boots', 'footwear_color': 'blue', 'accessory': 'glasses', 'accessory_color': 'black'}"
"A black male has black kinky hair. He had T-shirt, black trousers and blue shoes. He is wearing a pair of glasses with the color green.","{'race': 'black', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'black', 'hair_len': 'NA', 'top': 'T-shirt', 'top_color': 'NA', 'bottom': 'trousers', 'bottom_color': 'black', 'footwear': 'shoes', 'footwear_color': 'blue', 'accessory': 'glasses', 'accessory_color': 'green'}"
"The male with short white straight hair, has a red coat, green jeans and white sandals.","{'race': 'NA', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'white', 'hair_len': 'short', 'top': 'coat', 'top_color': 'red', 'bottom': 'jeans', 'bottom_color': 'green', 'footwear': 'sandals', 'footwear_color': 'white', 'accessory': 'NA', 'accessory_color': 'NA'}"
"That woman described as asian, with violet shirt, yellow trousers and green sandals, that has middle gray wavy hair. She has belt.","{'race': 'asian', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'gray', 'hair_len': 'middle', 'top': 'shirt', 'top_color': 'violet', 'bottom': 'trousers', 'bottom_color': 'yellow', 'footwear': 'sandals', 'footwear_color': 'green', 'accessory': 'belt', 'accessory_color': 'NA'}"
"A white person with middle blond kinky hair, weared black tanktop, shorts with the color black and black shoes, who is wearing a white bracelet.","{'race': 'white', 'gender': 'NA', 'hair_style': 'kinky', 'hair_color': 'blond', 'hair_len': 'middle', 'top': 'tanktop', 'top_color': 'black', 'bottom': 'shorts', 'bottom_color': 'black', 'footwear': 'shoes', 'footwear_color': 'black', 'accessory': 'bracelet', 'accessory_color': 'white'}"
"This female, had , that has short white hair.","{'race': 'NA', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'white', 'hair_len': 'short', 'top': 'NA', 'top_color': 'NA', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'NA', 'accessory_color': 'NA'}"
"That caucasian man, middle brown curly hair, a orange coat and shoes.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'curly', 'hair_color': 'brown', 'hair_len': 'middle', 'top': 'coat', 'top_color': 'orange', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'shoes', 'footwear_color': 'NA', 'accessory': 'NA', 'accessory_color': 'NA'}"
"A white man with long brown kinky hair, in a yellow coat and orange trousers, who is wearing a pair of blue sunglasses.","{'race': 'white', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'brown', 'hair_len': 'long', 'top': 'coat', 'top_color': 'yellow', 'bottom': 'trousers', 'bottom_color': 'orange', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'sunglasses', 'accessory_color': 'blue'}"
"The man with straight hair, has a white jacket, yellow trousers and sneakers with the color white, who has red belt.","{'race': 'NA', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'NA', 'hair_len': 'NA', 'top': 'jacket', 'top_color': 'white', 'bottom': 'trousers', 'bottom_color': 'yellow', 'footwear': 'sneakers', 'footwear_color': 'white', 'accessory': 'belt', 'accessory_color': 'red'}"
"This female described as caucasian, is wearing a blouse with the color orange, orange shorts and yellow sandals, that has middle blond curly hair. She is wearing a pair of blue gloves.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'curly', 'hair_color': 'blond', 'hair_len': 'middle', 'top': 'blouse', 'top_color': 'orange', 'bottom': 'shorts', 'bottom_color': 'orange', 'footwear': 'sandals', 'footwear_color': 'yellow', 'accessory': 'gloves', 'accessory_color': 'blue'}"
"A woman, in yellow boots, that has short white straight hair. She is wearing a pair of violet sunglasses.","{'race': 'NA', 'gender': 'female', 'hair_style': 'straight', 'hair_color': 'white', 'hair_len': 'short', 'top': 'NA', 'top_color': 'NA', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'boots', 'footwear_color': 'yellow', 'accessory': 'sunglasses', 'accessory_color': 'violet'}"
"A female described as white, is wearing yellow blouse, white jeans and black shoes, that has long brown hair. She is wearing earrings with the color violet.","{'race': 'white', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'brown', 'hair_len': 'long', 'top': 'blouse', 'top_color': 'yellow', 'bottom': 'jeans', 'bottom_color': 'white', 'footwear': 'shoes', 'footwear_color': 'black', 'accessory': 'earrings', 'accessory_color': 'violet'}"
"The person described as white, weared blouse with the color white and white skirt, that has short blond kinky hair. The person carries a handbag with the color blue.","{'race': 'white', 'gender': 'NA', 'hair_style': 'kinky', 'hair_color': 'blond', 'hair_len': 'short', 'top': 'blouse', 'top_color': 'white', 'bottom': 'skirt', 'bottom_color': 'white', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'handbag', 'accessory_color': 'blue'}"
The white female has middle kinky hair. She with green coat and blue jeans. She is wearing a pair of orange gloves.,"{'race': 'white', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'NA', 'hair_len': 'middle', 'top': 'coat', 'top_color': 'green', 'bottom': 'jeans', 'bottom_color': 'blue', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'gloves', 'accessory_color': 'orange'}"
"This white woman with brown hair, is wearing blue shirt and violet skirt, who is wearing yellow earrings.","{'race': 'white', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'brown', 'hair_len': 'NA', 'top': 'shirt', 'top_color': 'blue', 'bottom': 'skirt', 'bottom_color': 'violet', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'earrings', 'accessory_color': 'yellow'}"
"This person described as caucasian, wears a white tanktop and green sneakers, that has short white curly hair. The person is wearing a orange hat.","{'race': 'caucasian', 'gender': 'NA', 'hair_style': 'curly', 'hair_color': 'white', 'hair_len': 'short', 'top': 'tanktop', 'top_color': 'white', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'sneakers', 'footwear_color': 'green', 'accessory': 'hat', 'accessory_color': 'orange'}"
"A white female, short wavy hair, jumper with the color red, trousers with the color green and yellow sandals, is wearing a pair of white glasses.","{'race': 'white', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'NA', 'hair_len': 'short', 'top': 'jumper', 'top_color': 'red', 'bottom': 'trousers', 'bottom_color': 'green', 'footwear': 'sandals', 'footwear_color': 'yellow', 'accessory': 'glasses', 'accessory_color': 'white'}"
"That female described as caucasian, weared orange suit, orange jeans and green sandals, that has long white kinky hair. She is wearing a pair of red gloves.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'white', 'hair_len': 'long', 'top': 'suit', 'top_color': 'orange', 'bottom': 'jeans', 'bottom_color': 'orange', 'footwear': 'sandals', 'footwear_color': 'green', 'accessory': 'gloves', 'accessory_color': 'red'}"
"This male with short wavy hair, has white jumper, skirt with the color green and sandals with the color yellow, who is wear a green scarf.","{'race': 'NA', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'NA', 'hair_len': 'short', 'top': 'jumper', 'top_color': 'white', 'bottom': 'skirt', 'bottom_color': 'green', 'footwear': 'sandals', 'footwear_color': 'yellow', 'accessory': 'scarf', 'accessory_color': 'green'}"
"This woman described as caucasian, with red tanktop, black shorts and yellow shoes, that has long brown kinky hair. She carries a handbag with the color green.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'brown', 'hair_len': 'long', 'top': 'tanktop', 'top_color': 'red', 'bottom': 'shorts', 'bottom_color': 'black', 'footwear': 'shoes', 'footwear_color': 'yellow', 'accessory': 'handbag', 'accessory_color': 'green'}"
"That female, with blue tanktop, pants with the color blue and blue shoes, that has middle blond hair. She has blue belt.","{'race': 'NA', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'blond', 'hair_len': 'middle', 'top': 'tanktop', 'top_color': 'blue', 'bottom': 'pants', 'bottom_color': 'blue', 'footwear': 'shoes', 'footwear_color': 'blue', 'accessory': 'belt', 'accessory_color': 'blue'}"
